"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mak",2.70544013926174,2.94563053400371,0.999693296927409,2.94653424511018,0.00321356833457711,0.00681801091001016
"Myo5a",63.3871861176256,2.94529869582137,0.27829701286531,10.5832925244039,3.56215994666754e-26,7.25246360098747e-25
"Snhg15",75.5613322251045,2.94478284077877,0.333745970341918,8.8234259061222,1.11010153003565e-18,1.27844735633913e-17
"Il23a",9.09023594285423,2.94455405022237,0.716322922327708,4.11065171648281,3.94543939049122e-05,0.0001140731866893
"Kcnj14",1.90619128040005,2.94418124538376,0.820787131856134,3.58702169066146,0.00033447651015309,0.000835153369320457
"Hilpda",88.5821333827368,2.94263388489619,0.28876074256473,10.1905607346766,2.18500247913061e-24,3.95286812133629e-23
"Rab31",215.271565971798,2.94100641177921,0.174332660888319,16.8700827302996,7.46916917164906e-64,1.84309218479612e-61
"Sult2a2",2.5436858256939,2.93715083753705,1.28355349572428,2.28829639537516,0.0221202662931347,0.0393520876946116
"Elf3",78.4021492301246,2.93683157355138,0.349914622011457,8.39299471588022,4.73912911629767e-17,4.7486227696438e-16
"Celf5",1.44536851989414,2.93641930963702,1.14728095328638,2.55945965216772,0.0104835024500165,0.0200944706557402
"Epb42",0.793588565726459,2.93493217352292,1.30325344657823,2.2520041525528,0.0243220096000951,0.0428447964657301
"Ntrk2",239.233800677177,2.93438104274059,0.349162423870712,8.40405737310133,4.31311812720495e-17,4.35002055477831e-16
"Serpini1",21.263267420385,2.93093525944451,0.414084677823425,7.07810604065463,1.4613788783958e-12,9.63167339831589e-12
"D630010B17Rik",1.10111391715769,2.92988666678979,1.15679917984904,2.53275306364943,0.0113170646743056,0.0215168395240779
"S100a14",4.50041223175855,2.92766228550333,1.00499047749919,2.91312440371427,0.00357832015366699,0.00752374131832708
"Mex3a",24.8271913424703,2.92558970498889,0.329923391679056,8.8674819026923,7.48185312164771e-19,8.71407524998956e-18
"Glp1r",0.682292038040222,2.92379534320266,1.26414700438275,2.31286023940727,0.0207303244974432,0.0371363968129107
"Sobp",23.5015706444179,2.91957664305262,0.455845916706273,6.40474453330218,1.50621366506205e-10,8.12223085644035e-10
"Klhl29",11.6299440428009,2.91931443470228,0.487574975590504,5.98741646075393,2.13200383233216e-09,1.02379332965675e-08
"L3mbtl1",1.7653483014385,2.91865655507063,1.0336099394873,2.82375047256062,0.00474653223656297,0.00974313133341514
"Kcna3",2.64472245061326,2.91841708789438,0.959731626995761,3.04086789036002,0.00235897310072443,0.00511931463122738
"Naaladl1",0.875292418464825,2.91592914808711,1.31713427410207,2.21384349752419,0.026839546685983,0.0467985199281598
"Cacna1c",13.0771570778564,2.91492677605031,0.612769584064642,4.75697040429933,1.96519967550482e-06,6.74141805274657e-06
"Ugt1a7c",8.25152757809058,2.91291583379773,0.57236457641137,5.08926644632907,3.5945126220554e-07,1.34608751712625e-06
"Plcd3",72.5863973602844,2.91256465458753,0.273979319154578,10.6306003809882,2.14725669635066e-26,4.46508760442266e-25
"Sntg1",8.74995363852208,2.91216684530659,0.529359619055592,5.50130146024751,3.76997976288228e-08,1.57425576425231e-07
"Clec7a",200.959983936363,2.90642668159086,0.240291415305179,12.0954245406545,1.11663511992976e-33,3.80581328997054e-32
"Col8a2",20.8900306795969,2.90640256373138,0.53204349950769,5.46271604938455,4.68904317344343e-08,1.93489681183763e-07
"Sbspon",12.627628631332,2.90577413693821,0.426957545412641,6.80576832089914,1.0051135364097e-11,6.09090904333146e-11
"Bmper",33.0168657270637,2.90286269828397,0.36951127510829,7.85595161455697,3.96748221698328e-15,3.33603786413946e-14
"Sytl5",33.5253822581587,2.90189535064926,0.515428389644598,5.63006502736529,1.8014169150029e-08,7.81684005766911e-08
"Adamts5",268.345858625858,2.90172152559651,0.267953111873214,10.8292137580007,2.50295182276818e-27,5.52111196471642e-26
"Eid2",31.0607013800317,2.90169614898303,0.359704670346074,8.06688483135707,7.21145158297694e-16,6.48190065304294e-15
"Gpr37l1",1.25097572504117,2.90082118671729,1.23045359704317,2.35752180633881,0.0183973747444306,0.0333281337505067
"Numbl",67.7439738352501,2.89932923752206,0.217870784966169,13.3075631869241,2.09193948680515e-40,1.16262835081991e-38
"Pex5l",7.805550432727,2.89899996678266,0.885345276261702,3.27442868281112,0.00105875860340287,0.00243894018834664
"Loxl2",292.181896292401,2.8966453308654,0.227155373057078,12.7518239691277,3.04535530384645e-37,1.35808170140449e-35
"Zc3h12b",1.44104144615365,2.89620101961964,1.06581084210149,2.717368697347,0.00658032590173779,0.0131315604338431
"Odad1",19.1558025284667,2.89431712401452,0.435841743421394,6.64075244673419,3.12085816388771e-11,1.79632022667692e-10
"Tmem150c",8.09249603392196,2.89312814291649,0.570001805861751,5.07564732806863,3.8617899363031e-07,1.43947928199721e-06
"Plod2",66.1964434676674,2.89227293815768,0.243025091912786,11.9011288727159,1.16756959432609e-32,3.77106640177886e-31
"Gm6334",1.06323681883489,2.89110665759026,1.07268440070566,2.69520714171694,0.0070344884823542,0.0139670934817004
"AU022793",2.10677033001988,2.89106155372587,1.23691302673251,2.33731999845054,0.0194225514521944,0.0350241800375876
"Tuba8",225.80532411349,2.88918994586991,0.241244231539688,11.9762032336702,4.73517470938458e-33,1.57614889112555e-31
"Tnfsf8",2.02534671427418,2.88869554090812,0.987859923422006,2.92419549818511,0.00345347777400744,0.00728774380428228
"Rtn4rl2",13.7186624691519,2.88804215853773,0.463198306577637,6.2350015479896,4.5177362445058e-10,2.31477698441498e-09
"Gm9991",1.15366913615641,2.88623497856906,1.17091125607755,2.46494767523005,0.0137033261212331,0.0255575387005603
"Myo16",1.56323410060554,2.88600544060263,1.03209049908556,2.79627168660078,0.00516959224275893,0.0105413886774724
"Unc5b",429.788236129446,2.88273000943787,0.137797579603307,20.9200337025998,3.51865327444729e-97,5.91997419547237e-94
"Adam32",25.4826534710585,2.88104713044811,0.494020292812104,5.83183964781764,5.48195883394834e-09,2.51498790629355e-08
"Bglap3",14.0850408723726,2.88069169869941,0.655524425276377,4.39448415287482,1.1103610289928e-05,3.47119114249489e-05
"Pdgfra",474.06091526873,2.8800166811679,0.201714671912065,14.2776757578815,3.01489937271347e-46,2.58318253198186e-44
"Riiad1",1.41263251126709,2.87915451764931,1.19739338150079,2.40451848334141,0.0161937872855469,0.0296701733782414
"Gjb3",1.54961616493222,2.87913180870872,1.26790944054356,2.27077085842537,0.0231608529444152,0.0410219069233699
"Id1",607.03527654871,2.87852134507688,0.331396357816921,8.68603796384241,3.75299532479237e-18,4.14172238973956e-17
"Sox4",310.144268181852,2.87658159960486,0.26089429799166,11.0258507822843,2.86793667204741e-28,6.79601843656613e-27
"Erich5",7.7796741042083,2.8763744597458,0.496779076895449,5.79004751512744,7.03665154431184e-09,3.19890223853056e-08
"Rnft2",4.42781071614415,2.87605141848327,0.636679113184396,4.51726993853858,6.2642028347259e-06,2.02465249497507e-05
"Pcsk1",1.22891390474928,2.87524957976306,1.25109949600764,2.29817819361147,0.0215516492837796,0.0384254694889122
"Veph1",17.3680337322055,2.87502498855693,0.378704630463111,7.59173444761188,3.1565140937037e-14,2.42799693816186e-13
"Dcdc2a",265.393913918252,2.87470778224585,0.209182900709943,13.7425562629136,5.64470169102226e-43,3.66549102441224e-41
"Ppp1r3a",5.52138185679015,2.87450085568833,1.23232678944622,2.33258002690995,0.0196701982292266,0.0354327777524135
"P2rx2",3.63778067523097,2.87415630776116,0.970062792263789,2.96285594157661,0.00304799180945781,0.00648828898293487
"Gm12505",17.2657821937783,2.87231910068651,0.416018947462555,6.90429875419326,5.04520233813695e-12,3.15444458351016e-11
"Krt19",192.739954784406,2.87045886431677,0.400419346563811,7.16863180800215,7.57509801632568e-13,5.12773734411629e-12
"Casq2",15.0937143784083,2.86666817995817,0.94945272653335,3.01928479412026,0.00253372230387145,0.00546968373705225
"Dipk1b",14.3403367245881,2.86661191228733,0.575180862268101,4.98384438763047,6.2333216311782e-07,2.26240602918641e-06
"Plxdc2",70.1808914218648,2.86016655039194,0.316852434013269,9.02680946510311,1.76749794924655e-19,2.18510918815671e-18
"1700123M08Rik",1.62343119486691,2.85875831318965,1.09907083276631,2.60106830966872,0.00929339468625121,0.0180059522046117
"Gpr88",1.53444126562886,2.85760502839331,1.05116939916378,2.71850096727186,0.00655784640152915,0.0130909355358753
"Dynlt2a2",3.6210954432361,2.85493599483996,0.702791378917172,4.06228089940248,4.85955513219248e-05,0.00013864909253611
"Cldn10",2.47657404855569,2.85449793149301,1.11956910884748,2.54963977563791,0.0107834274839568,0.0205847233053727
"Epb41l4a",47.5963511870988,2.85247770317117,0.320145376124045,8.90994503092851,5.10578717605047e-19,6.02632673897742e-18
"Grhl2",33.1269086936864,2.8522107842561,0.289698734737312,9.8454374916148,7.172648257277e-23,1.16852289874494e-21
"Ighv1-83",0.940729663435222,2.85156777288042,1.23920518796488,2.30112639986884,0.0213844875058607,0.0381568367017897
"Ccl4",9.21151468219264,2.85127500180217,0.588026566968418,4.84888806385394,1.24155451953376e-06,4.36004734212738e-06
"Thbs2",205.610189254616,2.85045023017962,0.25792035877402,11.0516682115702,2.15178676477158e-28,5.13846679427454e-27
"Fam180a",112.076478068139,2.84789424968751,0.32558141628401,8.74710320445086,2.1889948110811e-18,2.47778146597418e-17
"Ccnd1",3339.37590735892,2.84677085344206,0.165327427201452,17.2189872039396,1.91306594072996e-66,5.80411661722775e-64
"Faxc",7.30036867311113,2.84429671715636,0.704842780694817,4.03536333925776,5.4517864820319e-05,0.000153852107994761
"Dnm1",28.3345117529998,2.84423326102654,0.396639970802558,7.17081855182557,7.45506595075838e-13,5.05017955895627e-12
"Spire1",39.57122016532,2.84269273474688,0.331205615441137,8.58286394377903,9.25397857873572e-18,9.83706958969914e-17
"Prkcg",11.2083175558433,2.84162315569496,0.529547253386636,5.36613708695835,8.04408120400834e-08,3.24834848009126e-07
"Tmem231",24.5298455769698,2.8408316697021,0.378049106614662,7.51445148261573,5.71500380498717e-14,4.30825154455795e-13
"1700088E04Rik",1.46173720935384,2.83908424599274,1.07778299457328,2.63418912739182,0.00843384954615704,0.0164803350808498
"Fut4",12.8916176407921,2.836934322212,0.46635827138125,6.08316501776548,1.17832959206506e-09,5.80136891735781e-09
"Tnfrsf23",46.0286693240084,2.83597639448806,0.362651190943153,7.82012155292387,5.27723540926466e-15,4.39540034740149e-14
"Golm1",346.086031651701,2.8335437767811,0.225924643399687,12.5419862753451,4.39831271415017e-36,1.7772832620257e-34
"Ier3",100.665718095361,2.83322363682736,0.361838045056335,7.83008772995735,4.87529652807129e-15,4.08082826074244e-14
"Klf5",12.2112465032418,2.83269773418543,0.525244718782998,5.39310084021185,6.92520617451942e-08,2.81248169128442e-07
"Tenm4",4.9083616137374,2.83254539866935,0.712653530427939,3.97464585205723,7.04840578431727e-05,0.000195951398303079
"1500009L16Rik",2.13266713949148,2.8318132939031,1.02477000483164,2.7633647360398,0.00572087986932901,0.011573712695854
"Trem1",2.05493771659041,2.83037026895702,1.03975963444653,2.72213901673884,0.00648608514672619,0.0129616648105455
"Radx",4.74848409203805,2.83010094463331,0.839371616917016,3.37169006861129,0.000747084688559866,0.0017662616672429
"Mboat1",35.3855786445296,2.82997431205579,0.358915093125413,7.88480163208666,3.15035559139002e-15,2.67693438612742e-14
"Chrm4",1.03278924357999,2.8268996514981,1.26584458086133,2.23321227126838,0.0255349494807376,0.044785378131161
"Nxpe5",1.86354864718548,2.82617566710779,1.21780561976305,2.32071163184293,0.0203024125239996,0.0364433651525463
"Elapor1",78.0785326460759,2.82488404139336,0.272462535990685,10.3679723567204,3.46805308803896e-25,6.63735868669462e-24
"Gm21451",115.447221928665,2.8237240190706,0.34305964588061,8.23100021520251,1.85656635992616e-16,1.76473927186202e-15
"Prmt2",51.1203379849689,2.82325247734181,0.240597610108591,11.7343330055006,8.49936967676193e-32,2.56603319099238e-30
"Arhgap33os",2.42337790914333,2.82254480081678,0.883029984578539,3.19643143507063,0.00139138891110129,0.00314336359591694
"Tnfrsf22",20.0104919606518,2.8223701026654,0.38033920647016,7.42066569696868,1.16533116480602e-13,8.49755077504529e-13
"Ush1c",4.74796467318463,2.82227025360944,0.998224913505919,2.82728893601463,0.00469439500294171,0.00964895250104866
"Gm10002",1.90732868043907,2.82136001270385,1.07506853411239,2.62435363251819,0.00868135968183241,0.0169264563455196
"Ltbp3",244.868369639541,2.81924887991071,0.204097882425294,13.8132196493643,2.12134226308872e-43,1.44337063466849e-41
"Igsf9",35.3825083667938,2.81749563651341,0.36981930184084,7.61857378046206,2.56493866802254e-14,1.98949371035595e-13
"5830428M24Rik",2.54532768954771,2.81678868289797,1.02227969244382,2.75539923537389,0.00586205578482483,0.011834740526863
"Arfgef3",3.03311082780072,2.8138592846566,0.76620220939778,3.67247607765088,0.000240211644051792,0.000613947921069813
"Havcr2",29.2107082979902,2.81358363738942,0.365690710785579,7.69388872729435,1.42729193752874e-14,1.13807289119517e-13
"Rab39b",2.46172475199702,2.81353326877465,1.10452475718739,2.54727949778071,0.0108566440194373,0.0207088276348546
"Eomes",4.80409087982903,2.81127263328165,0.632487022619448,4.44479101189895,8.79773469991204e-06,2.78705368180884e-05
"Cdkn2b",15.8426679809265,2.81065463963858,0.427680283241241,6.57185928314863,4.9690813596606e-11,2.80203500070806e-10
"A4galt",19.3648428849089,2.8097947167068,0.434173223399662,6.47159835124228,9.6971606719056e-11,5.32696208236737e-10
"A930017M01Rik",1.18555625932492,2.80781229133761,1.28355852396076,2.18752183007079,0.028704451370473,0.0497821686053556
"Rasd1",24.3795468407359,2.80750458339235,0.427849189504656,6.56190230637749,5.31256190547439e-11,2.98571464271529e-10
"Inhbb",75.3076015395684,2.80557318240239,0.257185421412836,10.9087566744262,1.04678186963844e-27,2.35965798555403e-26
"Gm17746",3.52058005377528,2.80289865153771,0.876829176457238,3.19663022946227,0.00139043044869201,0.0031419653618978
"Zik1",18.3369330813303,2.80251615523079,0.376060346653519,7.45230434468773,9.17238279604882e-14,6.74963373385588e-13
"Vsig10",122.631829037714,2.79955803879516,0.237310382408016,11.7970314252066,4.04324560453531e-32,1.25131014052065e-30
"Mboat2",4.10639027174147,2.79846954044832,0.696392690560686,4.01852227684239,5.85642730968434e-05,0.000164668642084971
"Tyro3",21.938448963647,2.79698821603845,0.408094259334593,6.85377986105221,7.19237361116665e-12,4.42517481455655e-11
"Samd5",6.47278687691447,2.79513659577683,0.690335659815577,4.04895293475575,5.14472886695167e-05,0.000145921068414827
"Igkv9-120",2.98096343832363,2.79451377180237,1.14991100210221,2.43020004738939,0.0150904911129441,0.0278527694252773
"Gpr55",2.32896263422463,2.79439215470757,0.900666707635197,3.10258182190897,0.00191840508083208,0.00422313819804439
"Hid1",192.40037698935,2.79247181399939,0.228240830833334,12.2347601163374,2.02702809180672e-34,7.35572723432685e-33
"Zfp641",14.1614273732071,2.79224451554528,0.390220485378637,7.15555594892955,8.33344912839496e-13,5.62667431664376e-12
"Sema7a",18.0608232502851,2.79222679397815,0.483757180881338,5.77195937203683,7.83550110472565e-09,3.53859489861292e-08
"Tuba3b",1.75298911273461,2.7914316247575,1.05622805253479,2.64283041721763,0.00822162021878593,0.0161149677387282
"Igkv6-20",0.850740950071359,2.78938186103583,1.25436180358533,2.22374585471509,0.0261655481922553,0.0457612738985133
"Klre1",3.30764518150131,2.78925951725634,0.971520586925135,2.87102461316271,0.00409143666464224,0.00852033513587644
"Themis",11.1024331392763,2.78827477412093,0.579022230529313,4.81548829579829,1.46840370966751e-06,5.10534425226688e-06
"4931429L15Rik",2.85438491068762,2.78648220079676,0.773008436124149,3.60472417968442,0.000312484617549268,0.000783837465029047
"Panx2",3.38702390013581,2.78491595127559,0.953463259711274,2.92084243719984,0.00349086326008705,0.00736076180408237
"Smok3b",0.851602266056782,2.78463339649712,1.10769406118728,2.51390117006893,0.0119403889535881,0.0225859340110441
"Itgb8",13.1095766404768,2.78250381964576,0.484508968649337,5.74293563110407,9.30491051096896e-09,4.16560181002667e-08
"Adam2",1.88970610371584,2.78197293098441,1.05688009002728,2.63225029711043,0.00848213482231525,0.0165624466297308
"Got1l1",1.97517285236319,2.77964940901597,0.912183953184011,3.04724655516413,0.00230948191688122,0.00502192243399375
"Cilp2",1.50724122635783,2.77737174618243,1.19958026531422,2.31528629345609,0.0205972693689364,0.0369159078259641
"Snord65",1.27662157697661,2.77589760125363,1.09298276760959,2.53974507514393,0.0110933293861457,0.021130531798003
"Lgals3",506.024797198276,2.77337279716148,0.316377950591856,8.76601163884292,1.85106893775026e-18,2.10428334342408e-17
"Serp2",2.50088741786696,2.77164547695948,0.994658328490244,2.78653020597179,0.00532756526629954,0.0108432036053454
"Auts2",34.6708735465768,2.77116864304365,0.302954326737235,9.14714991163405,5.84553673499725e-20,7.5179533255451e-19
"Palm3",2.31790169274118,2.76643065489,1.0727718358464,2.57876890728337,0.00991530933300675,0.0191068960668426
"Igkj4",1.12151802317062,2.76542289752478,1.19840172074006,2.30759256238136,0.021021808581018,0.0375966961160514
"Rap2b",150.11987089978,2.76239161960018,0.189863214019702,14.5493777394579,5.8936712255002e-48,5.65151157359234e-46
"Col4a4",26.299167724254,2.76217661322218,0.378621537737688,7.29534994159745,2.978838116362e-13,2.09856707344924e-12
"Runx1",48.1257862580835,2.75989717392439,0.315640772800007,8.74379171436476,2.25414840350016e-18,2.545303508455e-17
