"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Unc93a",-3.78626675761528,0.613422112392199,-8.52192372519972,1.00020594648028e-10,1.39023789455161e-09,14.3758336853044
"Slc13a2os",-3.78114713689365,-4.61578820197904,-6.75899060047216,3.1116542117403e-08,2.40522365256031e-07,8.83923183405922
"Cyp4a12b",-3.75450632112871,6.72686837253125,-14.3715462763837,7.05875819356105e-18,9.08402478571362e-16,30.4786288336171
"Upp2",-3.71508574688502,5.90867095498397,-5.68980012120473,1.08485385512484e-06,3.34867716831913e-06,4.64652973310647
"Serpina9",-3.70984412459232,-0.95184475050719,-6.47561376083425,7.97074498688116e-08,5.73516719264687e-07,7.93971900229793
"Jph1",-3.684514203484,-0.448437130596893,-6.76952799420342,3.00484679921836e-08,2.32992722288313e-07,8.86730746906711
"Cyp4a12a",-3.65713102409538,7.22328506398465,-14.4415354763167,5.94644529567838e-18,8.0112864824642e-16,30.653631026301
"Glul",-3.61195360355481,8.09975292447257,-29.3894158992066,8.93615083270548e-30,1.30268559281945e-25,57.7033591030165
"Nudt7",-3.57222575775258,7.51604911551438,-13.1300926070184,1.62548109787943e-16,1.25137855829902e-14,27.3263708312251
"Cpsf4l",-3.55128825416543,0.717045551942839,-6.62689469955231,4.82272028760508e-08,3.60130790067784e-07,8.3983988662355
"Ptgds",-3.51022076762038,-0.146814240211998,-6.68997533132369,3.91187456155247e-08,2.98051426461496e-07,8.59404332505059
"Mcm10",-3.44431848313951,5.1944990027677,-13.9355394495533,2.08049678774675e-17,2.24234210036022e-15,29.4286139464862
"Teddm2",-3.44385287661721,-5.01417099707169,-6.51731065103531,6.93956617927019e-08,5.05365310695895e-07,8.07542559566392
"Mup6",-3.42960083708365,4.7479904516315,-12.0424394889363,2.96099315206665e-15,1.47576126906566e-13,24.4290030823668
"Nox4",-3.41254813369566,4.59495572259322,-17.757262004118,3.20184348833763e-21,1.80048011984412e-18,38.2246327878149
"Fn3k",-3.40914099718737,2.93572746822694,-11.0092990455092,5.36109039442876e-14,1.77788878503447e-12,21.7552136203783
"Sntg2",-3.39534974117069,1.55212192330914,-10.8296714903522,8.99633908648006e-14,2.78359214294234e-12,21.2583018420145
"Nalf2",-3.38760663163584,-4.23780125019823,-7.12495617626679,9.27768218585178e-09,8.07489250004805e-08,9.99701186949743
"Ranbp3l",-3.37719366842109,-2.398428874754,-6.60195268322093,5.23903129121372e-08,3.89084187223156e-07,8.34452133260624
"Tlr5",-3.37718266069229,1.12176541152979,-8.82261397982363,3.86715598967239e-11,5.98633895780106e-10,15.3121523058106
"Mapk4",-3.352396910746,-1.29918615178939,-9.45253908847255,5.46389354949187e-12,1.05003368829648e-10,17.0886837255157
"Pck1",-3.33888226910364,10.4792345322593,-11.2752174527804,2.51062266183622e-14,9.21167041045637e-13,22.3094411578423
"Penk",-3.33553305428467,-4.30258140853351,-4.70124327880352,2.7560506311064e-05,7.18584433775117e-05,2.38018343050358
"Hcrtr2",-3.28527482778658,-2.3564048704102,-6.93157438593675,1.75711729247051e-08,1.42838947216639e-07,9.38507342962746
"Sult5a1",-3.26534869249767,0.666492167134019,-7.03955682664453,1.22975439317744e-08,1.03784851185386e-07,9.66050076583266
"Xirp1",-3.24523500963186,-1.03004608744802,-5.26540900123638,4.40197818448031e-06,1.2630723205541e-05,4.07722116645709
"Cyp2c53-ps",-3.23247527489474,3.39046636807003,-6.99424822033852,1.42829004163987e-08,1.18491271671259e-07,9.09217458294378
"Hsd3b4",-3.19092673145177,3.17515487762166,-17.5661333684586,4.7971438930555e-21,2.35002965627524e-18,37.8237312282813
"Lrtm1",-3.19086153349109,-0.456317256142932,-5.52389347033097,1.87841591426129e-06,5.63715665449793e-06,4.85840974508739
"Dclk3",-3.19006277900951,3.02421046107915,-8.22296971553629,2.59770218152822e-10,3.26663890761256e-09,13.2455674093415
"Hsd3b8",-3.1891236592549,3.17538044075675,-17.5555791990078,4.90592652564515e-21,2.35002965627524e-18,37.8012991345548
"Slc22a28",-3.17531421266042,5.28670121913739,-17.466267613549,5.9334616223736e-21,2.67064776191046e-18,37.5926433431009
"E030018B13Rik",-3.16898320559406,-3.81334961009239,-3.90205335924593,0.000336377825158305,0.000750222900790644,0.0437862167798668
"C8b",-3.1689296917841,7.3269316605932,-16.0751379355022,1.26659317020015e-19,3.18087044015216e-17,34.521779793651
"Slc8a3",-3.16103474535826,-3.53080975352186,-5.02926147294589,9.53259670164604e-06,2.63327294832847e-05,3.3875064111024
"Grem2",-3.15354181927546,2.32677711328183,-6.68542462121714,3.97137800417283e-08,3.01873743267525e-07,8.30771913339974
"Mup21",-3.138867143767,8.23600527059854,-13.3041134298289,1.03565884297107e-16,8.47765420605466e-15,27.7973349145416
"Cyp2c29",-3.13631823542333,9.60816080583417,-10.5687361417791,1.92254614768078e-13,5.37627040022256e-12,20.257678737788
"Derl3",-3.1254898973648,1.54520250469147,-3.69684637171326,0.000622760122616598,0.00132780548068938,-0.905230741254181
"C730036E19Rik",-3.11948991708218,3.60922581051536,-9.40814189356475,6.26218594659996e-12,1.1840933032215e-10,16.8574664643743
"Slc22a19",-3.08001448760819,0.301017036942048,-8.28563448934795,2.12506561026425e-10,2.72799365462558e-09,13.5877326889008
"Hsd3b9",-3.07903156531414,3.06200616732368,-17.5625061536905,4.83424947444373e-21,2.35002965627524e-18,37.818852333285
"BC024139",-3.07607659016978,1.0814598539382,-12.2206028088007,1.8219916580971e-15,9.92199120421003e-14,25.0161352622047
"Adh6-ps1",-3.0678840887201,4.16062134348891,-14.0286021695875,1.64878730565359e-17,1.83832677738541e-15,29.6668032988915
"Fbxo31",-3.06547437668273,4.74652794188203,-19.7198945074447,6.06499345695008e-23,9.22842269123104e-20,42.1786394766406
"Ces2a",-3.05902915096014,7.15604974001411,-17.6711173601876,3.84023241420056e-21,2.02725085424747e-18,38.0233915454833
"Slc6a16",-3.04787043535081,-0.271969803114697,-6.22330050773533,1.84415855118162e-07,1.24453037420858e-06,7.14095444203188
"B930025P03Rik",-3.04026218446684,-0.426054033559479,-5.02980068879121,9.51586061921242e-06,2.62893054189008e-05,3.35447450392475
"Mup3",-3.03646071436579,11.4751480684718,-14.0881570358729,1.42153968879078e-17,1.62073718228285e-15,29.8478011280025
"Dkk4",-3.03383310616546,-4.9847845329146,-4.25097499120937,0.000114866540190556,0.000274684664251806,1.03770155844818
"Cyp8b1",-3.02996826254788,6.00954042980471,-7.17602879307866,7.84040595875351e-09,6.92649525051493e-08,9.51980819139152
"Sdr9c7",-3.01534510661553,4.92123493544512,-15.4699681314991,5.0973172025933e-19,1.03009612562094e-16,33.1256782716925
"Sugct",-3.01387453473809,4.1532788257605,-16.7515090844304,2.79284214054751e-20,9.03030595619281e-18,36.0836035814069
"Cyp2u1",-3.01111594735533,2.14417474825324,-11.8043520707649,5.70172583126808e-15,2.6011735816122e-13,23.8984967053145
"Slc22a30",-3.00579990177861,6.36634380144743,-19.2764919159229,1.4443936413414e-22,1.67337575390005e-19,41.3059763881459
"Depp1",-3.00098898037328,5.13339922524907,-5.55344316298228,1.70363547510774e-06,5.14271663375095e-06,4.24854586609081
"Gm19522",-2.99955743589665,-0.102797200583356,-7.39857734536458,3.77260183973679e-09,3.60095541654877e-08,10.8568451451364
"Sucnr1",-2.99437908296362,3.86076411864526,-11.5377283762792,1.19793727967306e-14,4.91078345694185e-13,23.0638118001087
"2310001H17Rik",-2.99183475923319,2.56305545560304,-14.6081288953577,3.96249080796175e-18,5.77822654767904e-16,31.1523465878465
"Ar",-2.98915158655189,-1.23312520768427,-5.8036434575787,7.43758318899053e-07,2.33650673244618e-06,5.7140452321635
"Slc10a1",-2.9845220984093,8.13341760148517,-11.6023311923801,9.99873121360346e-15,4.15815402415242e-13,23.1847628832604
"Thrsp",-2.98402668958372,7.52116925774678,-5.33642320301315,3.48552286256073e-06,1.01098923397464e-05,3.44905062111945
"Selenbp2",-2.98345063824964,8.17973726300089,-9.19207155419858,1.22021998648094e-11,2.14717213539472e-10,16.0467743682762
"Gm15348",-2.94728296737031,-4.36870406452765,-4.54292915607667,4.57292302959026e-05,0.000115991174746432,1.91329173383931
"Tmem215",-2.93129429027096,-3.62092908997209,-5.26086548131333,4.4681475766914e-06,1.28120577947319e-05,4.10626383621051
"BC024386",-2.91485663543769,6.97028605078272,-15.1344923388815,1.12157035352483e-18,2.05756456273948e-16,32.3213881032181
"4933438K21Rik",-2.90594336766513,-4.22140982507192,-5.09817775535664,7.61296155106349e-06,2.12799304561659e-05,3.60275095153693
"Igsf21",-2.90304936702306,-4.42351807912976,-4.38510379294891,7.54034482273045e-05,0.000186361646789192,1.42668795793855
"Sult1c2",-2.87860851677661,0.718005433007754,-10.6829237355217,1.37745390948861e-13,3.99894503667136e-12,20.7563532063948
"Inmt",-2.8738395377652,8.39060615499691,-7.69643169961526,1.42517638884809e-09,1.5053098264734e-08,11.2358800396822
"Ctcfl",-2.85748535331956,-0.734864324532561,-7.16358141000997,8.16861511292181e-09,7.1869920791139e-08,10.1245113043088
"Pde9a",-2.85569748319933,3.68654382433498,-14.6077322796442,3.96630720442477e-18,5.77822654767904e-16,31.1504245609901
"Ces3b",-2.84480228106926,9.09905646100406,-13.2857451408207,1.085937236019e-16,8.80562334924876e-15,27.760160930515
"Olig1",-2.84392460745524,2.22334178603354,-9.14072799113594,1.43099846114306e-11,2.48094083072302e-10,16.2119076655608
"Sult2a7",-2.8282454814841,-0.777196901033728,-3.848416504852,0.000395622539369534,0.000871016105700206,-0.142527156335372
"Mapk15",-2.82318291104377,3.23125971006972,-9.70111238825349,2.55780719474902e-12,5.39224113338002e-11,17.806107076485
"Egfem1",-2.81812331858109,-3.61022772572898,-5.40015502556904,2.825701619513e-06,8.28055101302173e-06,4.55215569384676
"Adgrf1",-2.81061948655644,1.48645575049456,-14.8153839041249,2.40184288673317e-18,3.83509073772388e-16,31.6565519247278
"Afmid",-2.7912865081137,5.72922231970703,-10.6412479594005,1.55539453704705e-13,4.45552497118451e-12,20.4128297320132
"Ugt3a1",-2.76382198538071,5.50607056990056,-11.7407596529392,6.80060844688472e-15,3.00703143069345e-13,23.5550884916535
"B4galnt3",-2.75089713177351,-0.816888475898325,-7.02417947214435,1.29381714474777e-08,1.08624368981469e-07,9.66637309160247
"Hopx",-2.74000330617986,4.50674147673577,-12.8206230653135,3.65677663648859e-16,2.53592067710591e-14,26.5812093908364
"Cela2a",-2.73875593910034,-2.38626560062216,-3.76987623180987,0.000500922585629966,0.00108547914237165,-0.305945108654407
"Pigr",-2.72508570180252,9.57502711976169,-16.4295760443307,5.70273851680605e-20,1.63903041349136e-17,35.3468194112536
"Gm16630",-2.71390938848205,-4.00701024456483,-4.31609507321567,9.36824610294734e-05,0.000228288668812943,1.23820554038742
"Cdh15",-2.70865125983872,-3.36635846463472,-3.98510121538359,0.000261236001111153,0.00059249378700063,0.288790194873225
"Eif4ebp3",-2.70724692743729,4.22646350652111,-6.97097145112728,1.5425039527723e-08,1.26948615165005e-07,8.95542754495562
"Ero1b",-2.69667875597306,5.86625412787923,-14.0466762444428,1.57615698017722e-17,1.77262837418453e-15,29.6609146219266
"Klkb1",-2.69076306542694,6.56473868474685,-19.3126745373436,1.34484987599707e-22,1.67337575390005e-19,41.3773449535774
"Stx1b",-2.6893241848945,-1.61264532603121,-5.65557025101219,1.21510776019629e-06,3.73026257215731e-06,5.33323093793078
"Gm17634",-2.6882292257704,-0.571582555914334,-5.55612760070845,1.6885826425849e-06,5.09965758502551e-06,5.03364827696265
"2310005A03Rik",-2.68517395581517,-2.89457170454628,-3.73528623667098,0.000555450502831323,0.00119512877697037,-0.402030248782014
"Mir1968",-2.68144269101022,-4.76718445602986,-4.1882057712878,0.000139678259451966,0.000330442430697276,0.836786819725607
"Cyp2c37",-2.6752529991597,7.50303900018264,-7.91279200801412,7.05915576248931e-10,8.00873605738206e-09,11.9539955857022
"Srd5a1",-2.67198344203213,5.80366104020769,-14.5757031342992,4.28720618026726e-18,6.16095345916517e-16,30.9714135219596
"Mup4",-2.65886008797192,8.18324164950347,-10.6687364029176,1.43558177207456e-13,4.153712941639e-12,20.5097441069894
"Tymp",-2.64562727942358,3.81242149376771,-11.4794317998284,1.41078988685673e-14,5.58849954109081e-13,22.9071889817961
"Zfp982",-2.6443743959049,1.69173119115151,-11.6055676096117,9.908751997232e-15,4.13402722439355e-13,23.359022792868
"Lin7a",-2.64187884457223,3.73270389841706,-14.649259900547,3.586352273555e-18,5.36232221156343e-16,31.2106015296633
"Cmah",-2.64087011312907,6.48761281854991,-14.1916846894082,1.09957393249497e-17,1.32909714541343e-15,30.0269620391183
"Prodh",-2.64069886444006,6.38586338314753,-10.5670328313153,1.93215634871226e-13,5.39730974861125e-12,20.1790610928661
"Abcc6",-2.63184488920421,6.77523614651381,-21.950526734542,9.67979005321676e-25,2.9594535433409e-21,46.2990643215896
"Avpr1a",-2.61682199150388,3.69628604631866,-8.93998794153207,2.67605174566042e-11,4.30213986979478e-10,15.3430461663359
"Cyp46a1",-2.60590672171517,0.843030681956664,-9.57372901964999,3.77030332687226e-12,7.58370421121343e-11,17.5706297636981
"Slc17a2",-2.59347412157687,6.83682939094973,-20.5220083498591,1.31283710904591e-23,2.82992979164087e-20,43.7013090775634
"Sdr16c5",-2.58877956701817,-4.4055004274389,-3.23374110086677,0.00237214278001087,0.0045924868865011,-1.74811114118046
"Clec2h",-2.58221483581726,0.679142710121076,-4.90581484663577,1.42398108678886e-05,3.8501221670291e-05,2.61858669040886
"Ldhd",-2.57726903374375,6.17136400046876,-17.5969487518938,4.49340017289306e-21,2.27903494651421e-18,37.8624725135651
"Wif1",-2.56996755953344,-4.80529106947592,-4.02318882507978,0.000232488143821019,0.000530923529285628,0.367319620098351
"Acacb",-2.56900707861007,6.22494326715824,-9.09635607359342,1.6426815151481e-11,2.79363857674791e-10,15.7072876720108
"Crp",-2.5667685486847,7.64860115733297,-22.9386817156509,1.73098480556257e-25,8.95507679309739e-22,48.0064295829555
"Aspdh",-2.5596787051154,5.81951702321934,-15.1264363143172,1.14318340351392e-18,2.06788287403458e-16,32.3098895570311
"Tnfsf15",-2.55906120838817,-4.81114675469547,-4.12369360544917,0.000170604817180617,0.000397463280735929,0.677265924743919
"Car3",-2.55133490146723,8.06278214275356,-5.24129108835974,4.76467646890903e-06,1.36200559422334e-05,3.18541698960664
"Rnf152",-2.54571963218195,3.85793878475836,-10.7755424731421,1.05236754059129e-13,3.16898616676076e-12,20.8678348334261
"Chrna7",-2.53668613615073,-5.26243333033837,-5.37759557919915,3.04371767088228e-06,8.88821912313297e-06,4.46544338211127
"C6",-2.53488120566276,7.21609349367863,-13.1784625800998,1.43353175909995e-16,1.12708711284615e-14,27.4525892457425
"Il1rap",-2.53204070746125,6.24265126571996,-18.482068359003,7.12105578796928e-22,5.46029700830789e-19,39.7081999056917
"Egfr",-2.52310392440202,7.61259008679739,-11.0973504579607,4.16597516355862e-14,1.43299573877355e-12,21.754826675922
"Nat8f1",-2.51946699759162,6.76500908086131,-11.410764860025,1.71147454891286e-14,6.62735211927079e-13,22.6191433961801
"Slc22a3",-2.51807223730917,-0.0592338376614176,-7.39045734176027,3.8744231052622e-09,3.68861621140293e-08,10.8272805393056
"1700045H11Rik",-2.51794366165385,-3.19104118815077,-3.3175256085694,0.00187347255719501,0.00369030723705173,-1.54118074419779
"Gpr12",-2.51484598900421,-1.11252706730311,-6.74808747240322,3.22618093926055e-08,2.4873806961506e-07,8.80366816873924
"Inhbc",-2.51484464184578,5.56310840104909,-18.5429304333492,6.28983081717469e-22,5.42330179159525e-19,39.8368849748434
"Cyp2j5",-2.50645999441347,8.02648557045623,-18.4782295117997,7.17710203280119e-22,5.46029700830789e-19,39.709817750451
"Cndp1",-2.50334066745183,-2.86782866307669,-3.28170804389976,0.00207306171390427,0.00405780456704969,-1.62907787491125
"Slc15a5",-2.50297756356387,0.414544142294417,-8.42434644648673,1.36437748757057e-10,1.827672318539e-09,14.0686268955211
"Serpina1e",-2.50007993597768,12.228170006504,-12.5739234968782,7.03854720788802e-16,4.41908011229222e-14,25.9611700843347
"Enpp3",-2.5000779501773,4.95523208470481,-12.1897781485745,1.98110741179012e-15,1.06539096508888e-13,24.8036614320346
"G6pc",-2.49843434508602,8.11739259096086,-7.00205873811685,1.39190121273786e-08,1.1584397898935e-07,8.96440278881496
"Ces3a",-2.49589508921727,10.104567564927,-12.7628297541912,4.26015140176211e-16,2.89231853830395e-14,26.4068683286876
"Omd",-2.48504861856626,0.472173321830287,-8.82116506670531,3.88481018482407e-11,6.01007087624667e-10,15.3143056969751
"Acsl6",-2.48296146230183,-4.3562965681982,-3.44820177844689,0.00128948915381589,0.00261506985039244,-1.2134467950678
"Slc2a4",-2.47298952427968,-1.04478158256056,-2.61402587638958,0.0123442440006875,0.0209781590937378,-3.24802302673171
"Cyp2c54",-2.47288559324241,7.62793981968785,-6.97614798171977,1.51633521766764e-08,1.2503360878358e-07,8.88167362020884
"Tk1",-2.47212712264283,3.61796587569821,-10.5418876783061,2.07983730531605e-13,5.76008046858782e-12,20.3045706069857
"Ido2",-2.47160046667679,5.49569489805173,-12.2633154757601,1.62273575199147e-15,9.03610482855827e-14,24.9958005508043
"Saa4",-2.46791151418836,6.91944902816869,-12.6807398659898,5.29596973406473e-16,3.45065111110963e-14,26.1282917919225
"Cyp2e1",-2.46249020540059,11.1173336549248,-5.95190536764877,4.54603008999351e-07,1.45751314251192e-06,5.60415560579512
"Prkg2",-2.46024525532529,-3.94349379642438,-3.75433643265001,0.000524748422937991,0.00113359507734567,-0.390502824838396
"1810008I18Rik",-2.46012413614647,4.58513231475494,-11.0770600278579,4.41488447955867e-14,1.5026291688519e-12,21.712053157733
"Ccn6",-2.45860337349905,-2.48092368580682,-4.29667088991979,9.95658402113603e-05,0.000241103687394426,1.1798966678668
"Snord13",-2.43087868549604,-3.24368671865835,-3.74362704356482,0.000541800684730837,0.0011673128695596,-0.429667444895629
"2010106E10Rik",-2.43063834921637,-5.51016674931676,-4.92557484193297,1.33556024473716e-05,3.6193752593626e-05,3.04777207033857
"Aox3",-2.42994169024501,8.2106002695323,-7.9725121275803,5.81906528037782e-10,6.72272271583444e-09,12.1845353134765
"Ppm1k",-2.42269817898799,4.91591622873675,-13.3949217232495,8.19775958858678e-17,7.0448985806636e-15,28.0231897161061
"Hes6",-2.4150419052685,5.6697529068894,-9.06402110078584,1.81667850316962e-11,3.04747229841042e-10,15.6257191264912
"Gm826",-2.41142582124135,-0.843201726147548,-5.00316014636257,1.03784797419992e-05,2.85504770271503e-05,3.29677390273879
"D7Ertd143e",-2.40979054839994,-0.298907738861935,-5.93187383684017,4.85885512314233e-07,1.55222928825889e-06,6.13617186515821
"Mir192",-2.40074657142234,-4.84333761912595,-3.94442180104676,0.000295746234281192,0.00066568637679704,0.126276748531486
"Cpn2",-2.39674211663594,7.53152960335786,-17.5308537318796,5.17073974914425e-21,2.43184591074753e-18,37.7306623177465
"Odad3",-2.39656916496469,0.602703400999782,-6.95835433225056,1.60820335591569e-08,1.31935922002763e-07,9.43629648178324
"Nr0b2",-2.39378414728098,4.83812882569404,-5.21792767901199,5.14422862021562e-06,1.46499792710688e-05,3.14675093490058
"Cadps2",-2.39283623146328,3.0218771567345,-12.0323984969974,3.04351271213972e-15,1.50817132806356e-13,24.4712310356551
"Syt1",-2.39016878483104,2.27436463409842,-10.0499791618006,8.9310321888235e-13,2.0982653008928e-11,18.938277017199
"Mn1",-2.38863020579336,3.48888490692941,-11.4458502763084,1.55047391888528e-14,6.08360843297515e-13,22.8564296284761
"Syt3",-2.38796369947852,1.53412817484531,-11.0390748042738,4.92224268384971e-14,1.65570418079506e-12,21.8531691188386
"Serpina11",-2.38018232206332,5.5704695931504,-18.4944098782063,6.94388096016872e-22,5.46029700830789e-19,39.737935389006
"Aspg",-2.37586319265408,6.75202375396896,-14.6439198857322,3.63305424412075e-18,5.40093184670526e-16,31.1358338706462
"Pbld1",-2.37320147287413,6.73149318523503,-13.5877962902344,5.0060625223624e-17,4.60824979594122e-15,28.4973827343342
"Cspg5",-2.36860354533782,0.581443934078059,-5.42321863845138,2.61884146370294e-06,7.69615679863711e-06,4.44697221832878
"Uox",-2.36800607090185,10.1922853046552,-12.5786644332135,6.95003198956691e-16,4.37412353951648e-14,25.914206021118
"Slc22a29",-2.36325982205421,3.2954666520163,-8.76732367804073,4.60202999746646e-11,6.98185982078973e-10,14.7751726158271
"Plekhb1",-2.36203924062777,4.34881647863272,-14.6746879735424,3.37221913468567e-18,5.07146467191362e-16,31.2580073887541
"N4bp2l1",-2.36177070534863,4.0142386330629,-10.1965338285076,5.76684370665913e-13,1.41662816866241e-11,19.1858680056
"A730013G03Rik",-2.36010678395437,-5.44288704070862,-5.59364150274455,1.49155704666349e-06,4.53533632608963e-06,5.14947325739415
"0610031O16Rik",-2.35971550991054,2.44038330762582,-9.52627635684506,4.3588551837579e-12,8.63327006418573e-11,17.3168095489691
"1700001C19Rik",-2.35767162727678,2.34426618749116,-7.89639559134238,7.44410525624642e-10,8.4159384031174e-09,12.3051966589597
"Scnn1a",-2.35529396955089,3.89103703404436,-10.1092572566453,7.48035300355627e-13,1.79660437458672e-11,18.9044924026453
"Gm16793",-2.35030122844563,-0.91979160865411,-6.31436249388101,1.36235759710865e-07,9.37735603097645e-07,7.42102935647802
"Ankrd33b",-2.34813362843944,3.90529241098897,-11.9625769256927,3.6858734779302e-15,1.78210260287141e-13,24.2284989122035
"Tenm3",-2.34630486318959,2.89580939591873,-8.48788412085188,1.11449920137697e-10,1.52856579225971e-09,13.9786824828301
"Ttbk1",-2.33946789098309,-1.52049215117925,-5.34253588106928,3.41611571167089e-06,9.91858402893601e-06,4.24652214204987
"Fam47e",-2.32776407909596,3.35491964033705,-6.1202967913904,2.59746853859305e-07,1.26722812810372e-06,6.23717445394314
"Dbp",-2.32672068488019,4.54958503982976,-2.89672252405844,0.00594787109519144,0.0107447155261762,-3.63695973030774
"BC023105",-2.32090115519751,0.830972813730655,-6.08195206742556,2.95065225809406e-07,1.26722812810372e-06,6.47425869958811
"C8a",-2.32032755047035,8.63146326971006,-15.1086253646157,1.19248717603216e-18,2.14208790155722e-16,32.290193488751
"Selenbp1",-2.32004416397327,8.44447353782725,-9.67447965228091,2.77348746011661e-12,5.7763124098902e-11,17.5350153529822
"Hykk",-2.3173373933008,5.25764638647114,-12.2211066048415,1.81950195693776e-15,9.92199120421003e-14,24.8796021240208
"Ccl21a",-2.3158575091544,0.681830279522182,-3.52715571878903,0.00102579738088202,0.00211479244849568,-1.26968690630525
"Slc38a5",-2.31205104680252,-5.05413050619434,-4.29746601307029,9.93180706440909e-05,0.000240593794095402,1.14073237153505
"Tnfaip8l1",-2.30455698869158,4.23541081568203,-13.6477262003482,4.29867080266015e-17,4.01421363366101e-15,28.7238501797967
"Fzd8",-2.30212075997822,2.94540216348856,-9.06738620367263,1.79773282840303e-11,3.01764796056464e-10,15.8035162629744
"Saa1",-2.29778280822684,4.93316635885109,-2.98979836802163,0.00463763369053518,0.00852909140939022,-3.53046558922133
"P2ry4",-2.29130239324911,0.37993085275373,-6.31931228287321,1.34011910425859e-07,9.24149849902876e-07,7.10668046212004
"Bdh2",-2.28979608564164,3.24264100852232,-10.9845857047394,5.75539582327794e-14,1.88313992333533e-12,21.5928230862161
"Ugt2b1",-2.2852919292724,7.87478547416129,-12.2003191852001,1.92516353624635e-15,1.03962850087859e-13,24.8467712395009
"Ttc39c",-2.28024118819761,7.32984910855301,-10.7154046662382,1.25320599246155e-13,3.68790436939738e-12,20.6231363795995
"BC048644",-2.27636770472665,-0.437681585159207,-4.42328816530812,6.6840827011132e-05,0.00016621531169938,1.45323526383311
"Gm5860",-2.27264835155727,-4.02779511325984,-3.18856867597876,0.00269083283476269,0.00516003950899299,-1.88412367521498
"Serpinb1a",-2.27150113447859,0.366822537563448,-5.72410807943391,9.68258475468064e-07,3.00311054975209e-06,5.44840910904938
"Cyp2c50",-2.26702664381478,8.69743310708857,-7.13081991491877,9.10003869855704e-09,7.93095353826061e-08,9.42388654045094
"Ahcy",-2.26429040860723,10.079751222301,-11.2069762343725,3.04755885576046e-14,1.09033478453604e-12,22.1138265885605
"Haao",-2.26270459649153,8.14908609315907,-13.8182569137968,2.79308092846916e-17,2.82221188971531e-15,29.098909297622
"Saa2",-2.26027969610835,4.16636456304172,-2.70883027938797,0.00970627317324261,0.016893565346001,-4.19560860591344
"Tiam2",-2.25918336841388,2.59330066574118,-8.38655469173353,1.53913856176302e-10,2.03750753209437e-09,13.5969178190542
"Arl4d",-2.25834566092936,4.86968637843032,-5.75393885228798,8.77076014055026e-07,2.73143814779212e-06,4.88789199074533
"Aadat",-2.25811394720571,5.44648385226906,-12.0941550004448,2.57064045669156e-15,1.31507035832342e-13,24.5292132705348
"Nat8f7",-2.25623741102282,-1.57576925692012,-3.82549254373047,0.000423915575756146,0.000928407772253343,-0.207471071662499
"Bcas3os2",-2.25273192618788,-3.61482664736047,-4.10729314760378,0.000179474102261288,0.000417037064605887,0.637129718402756
"Ttll8",-2.25244027433804,-2.76355656092943,-2.85257849061412,0.00668343538172819,0.0119681843557745,-2.7117628158993
"Slco2b1",-2.25130091298677,6.46446869580133,-14.736942445574,2.90127711391671e-18,4.44067071631263e-16,31.3631819918772
"Map3k15",-2.2510153785748,-1.67208579980342,-6.02152441667656,3.60708890745278e-07,1.26722812810372e-06,6.48560962914783
"Mir290a",-2.25069684758688,-4.57473902469654,-3.44502277360286,0.00130136015970898,0.00263752118328968,-1.22609303594958
"4930534D22Rik",-2.24981778436974,-4.14601981684705,-3.21867875960354,0.00247420641701009,0.00477578519429893,-1.80553785462513
"Cyp4f14",-2.24608903856432,7.2035485311036,-12.0093192823474,3.24216516135468e-15,1.5913678601283e-13,24.3037765433543
"Col5a3",-2.24349137586787,5.58140188230844,-9.79120510726687,1.9463480983832e-12,4.2272196692593e-11,17.8652672780166
"Gm17753",-2.24307418429398,2.58027392454535,-11.1053594641322,4.07169375090004e-14,1.40805484297502e-12,21.9783191592645
"Dnase2b",-2.242271062064,3.84331048822924,-16.8620092591812,2.1910380585595e-20,7.45731335009983e-18,36.3145804235718
"Tmtc2",-2.23563477276289,2.43065068949396,-10.1923898280176,5.83839159359656e-13,1.43012950143525e-11,19.2766544333328
"Slc17a8",-2.23219257271063,3.36771876587803,-6.06293263791072,3.14324704095574e-07,1.26722812810372e-06,5.96005800720298
"Car5a",-2.22996064138809,4.09691829643343,-8.92362909617144,2.81668785130051e-11,4.50304478674847e-10,15.2372993904376
"1700018L02Rik",-2.22799464922388,0.224971134468577,-4.99959057737248,1.0499783826478e-05,2.8860239683768e-05,3.12650544342916
"Sfxn5",-2.22747147729934,4.06980675923345,-17.9102884576099,2.3220163010441e-21,1.50158989147769e-18,38.5505425332892
"Elapor2",-2.22278561641857,-2.44084129304733,-5.47410428513152,2.21412806074826e-06,6.57930506000863e-06,4.78514800626233
"Il15ra",-2.21349722928573,3.85358717585131,-12.494529670807,8.70376197862876e-16,5.27582292603002e-14,25.7165882899259
"Cib3",-2.21318480100742,2.86666544552882,-4.94084749565324,1.27095309024416e-05,3.45805654626545e-05,2.59292248635641
"Gm19696",-2.2084355984316,3.16041232119647,-11.0744600415146,4.44785329670341e-14,1.50987691897411e-12,21.8763592891841
"Cyp2j8",-2.20787708028755,-1.54157944134004,-5.06785088184685,8.40539008238239e-06,2.33686828526424e-05,3.51156717909621
"Rcan2",-2.20539057592914,1.0722173206651,-7.71765782716281,1.33001823756593e-09,1.41987543339323e-08,11.8023434552071
"Ces1f",-2.20157059038971,7.90290989404145,-13.9663563816834,1.92607088179701e-17,2.09334771006064e-15,29.4722280706046
